Parameter: Volumetrisch vochtgehalte
SensorIdentificatie: Curieuzeneuzen volumetrisch vochtgehalte 0-10 cm bodemlaag
Instrument 2020-003700: 2021-04-03T00:00:00.000+02:00 - 2021-10-02T23:59:00.000+02:00
2021-09-01T00:00:00.000+02:00,40.83,1
2021-09-01T00:15:00.000+02:00,40.81,1
2021-09-01T00:30:00.000+02:00,40.81,1
2021-09-01T00:45:00.000+02:00,40.81,1
2021-09-01T01:00:00.000+02:00,40.81,1
2021-09-01T01:15:00.000+02:00,40.81,1
2021-09-01T01:30:00.000+02:00,40.81,1
2021-09-01T01:45:00.000+02:00,40.79,1
2021-09-01T02:00:00.000+02:00,40.79,1
2021-09-01T02:15:00.000+02:00,40.79,1
2021-09-01T02:30:00.000+02:00,40.79,1
2021-09-01T02:45:00.000+02:00,40.79,1
2021-09-01T03:00:00.000+02:00,40.77,1
2021-09-01T03:15:00.000+02:00,40.77,1
2021-09-01T03:30:00.000+02:00,40.77,1
2021-09-01T03:45:00.000+02:00,40.77,1
2021-09-01T04:00:00.000+02:00,40.77,1
2021-09-01T04:15:00.000+02:00,40.75,1
2021-09-01T04:30:00.000+02:00,40.75,1
2021-09-01T04:45:00.000+02:00,40.75,1
2021-09-01T05:00:00.000+02:00,40.75,1
2021-09-01T05:15:00.000+02:00,40.75,1
2021-09-01T05:30:00.000+02:00,40.75,1
2021-09-01T05:45:00.000+02:00,40.75,1
2021-09-01T06:00:00.000+02:00,40.74,1
2021-09-01T06:15:00.000+02:00,40.74,1
2021-09-01T06:30:00.000+02:00,40.74,1
2021-09-01T06:45:00.000+02:00,40.74,1
2021-09-01T07:00:00.000+02:00,40.72,1
2021-09-01T07:15:00.000+02:00,40.72,1
2021-09-01T07:30:00.000+02:00,40.72,1
2021-09-01T07:45:00.000+02:00,40.72,1
2021-09-01T08:00:00.000+02:00,40.72,1
2021-09-01T08:15:00.000+02:00,40.72,1
2021-09-01T08:30:00.000+02:00,40.72,1
2021-09-01T08:45:00.000+02:00,40.72,1
2021-09-01T09:00:00.000+02:00,40.72,1
2021-09-01T09:15:00.000+02:00,40.7,1
2021-09-01T09:30:00.000+02:00,40.7,1
2021-09-01T09:45:00.000+02:00,40.7,1
2021-09-01T10:00:00.000+02:00,40.7,1
2021-09-01T10:15:00.000+02:00,40.7,1
2021-09-01T10:30:00.000+02:00,40.7,1
2021-09-01T10:45:00.000+02:00,40.7,1
2021-09-01T11:00:00.000+02:00,40.7,1
2021-09-01T11:15:00.000+02:00,40.7,1
2021-09-01T11:30:00.000+02:00,40.7,1
2021-09-01T11:45:00.000+02:00,40.68,1
2021-09-01T12:00:00.000+02:00,40.68,1
2021-09-01T12:15:00.000+02:00,40.68,1
2021-09-01T12:30:00.000+02:00,40.68,1
2021-09-01T12:45:00.000+02:00,40.68,1
2021-09-01T13:00:00.000+02:00,40.66,1
2021-09-01T13:15:00.000+02:00,40.66,1
2021-09-01T13:30:00.000+02:00,40.66,1
2021-09-01T13:45:00.000+02:00,40.66,1
2021-09-01T14:00:00.000+02:00,40.65,1
2021-09-01T14:15:00.000+02:00,40.65,1
2021-09-01T14:30:00.000+02:00,40.65,1
2021-09-01T14:45:00.000+02:00,40.65,1
2021-09-01T15:00:00.000+02:00,40.63,1
2021-09-01T15:15:00.000+02:00,40.63,1
2021-09-01T15:30:00.000+02:00,40.63,1
2021-09-01T15:45:00.000+02:00,40.63,1
2021-09-01T16:00:00.000+02:00,40.61,1
2021-09-01T16:15:00.000+02:00,40.61,1
2021-09-01T16:30:00.000+02:00,40.61,1
2021-09-01T16:45:00.000+02:00,40.59,1
2021-09-01T17:00:00.000+02:00,40.59,1
2021-09-01T17:15:00.000+02:00,40.59,1
2021-09-01T17:30:00.000+02:00,40.58,1
2021-09-01T17:45:00.000+02:00,40.58,1
2021-09-01T18:00:00.000+02:00,40.58,1
2021-09-01T18:15:00.000+02:00,40.56,1
2021-09-01T18:30:00.000+02:00,40.56,1
2021-09-01T18:45:00.000+02:00,40.56,1
2021-09-01T19:00:00.000+02:00,40.56,1
2021-09-01T19:15:00.000+02:00,40.54,1
2021-09-01T19:30:00.000+02:00,40.54,1
2021-09-01T19:45:00.000+02:00,40.54,1
2021-09-01T20:00:00.000+02:00,40.54,1
2021-09-01T20:15:00.000+02:00,40.54,1
2021-09-01T20:30:00.000+02:00,40.52,1
2021-09-01T20:45:00.000+02:00,40.52,1
2021-09-01T21:00:00.000+02:00,40.52,1
2021-09-01T21:15:00.000+02:00,40.52,1
2021-09-01T21:30:00.000+02:00,40.5,1
2021-09-01T21:45:00.000+02:00,40.5,1
2021-09-01T22:00:00.000+02:00,40.5,1
2021-09-01T22:15:00.000+02:00,40.5,1
2021-09-01T22:30:00.000+02:00,40.5,1
2021-09-01T22:45:00.000+02:00,40.49,1
2021-09-01T23:00:00.000+02:00,40.49,1
2021-09-01T23:15:00.000+02:00,40.49,1
2021-09-01T23:30:00.000+02:00,40.49,1
2021-09-01T23:45:00.000+02:00,40.49,1
2021-09-02T00:00:00.000+02:00,40.49,1
2021-09-02T00:15:00.000+02:00,40.47,1
2021-09-02T00:30:00.000+02:00,40.47,1
2021-09-02T00:45:00.000+02:00,40.47,1
2021-09-02T01:00:00.000+02:00,40.47,1
2021-09-02T01:15:00.000+02:00,40.47,1
2021-09-02T01:30:00.000+02:00,40.45,1
2021-09-02T01:45:00.000+02:00,40.45,1
2021-09-02T02:00:00.000+02:00,40.45,1
2021-09-02T02:15:00.000+02:00,40.45,1
2021-09-02T02:30:00.000+02:00,40.45,1
2021-09-02T02:45:00.000+02:00,40.45,1
