Parameter: Volumetrisch vochtgehalte
SensorIdentificatie: Curieuzeneuzen volumetrisch vochtgehalte 0-10 cm bodemlaag
Instrument 2020-003700: 2021-04-03T00:00:00.000+02:00 - 2021-10-02T23:59:00.000+02:00
2021-07-01T00:00:00.000+02:00,51.83,1
2021-07-01T00:15:00.000+02:00,51.83,1
2021-07-01T00:30:00.000+02:00,51.83,1
2021-07-01T00:45:00.000+02:00,51.83,1
2021-07-01T01:00:00.000+02:00,51.83,1
2021-07-01T01:15:00.000+02:00,51.83,1
2021-07-01T01:30:00.000+02:00,51.83,1
2021-07-01T01:45:00.000+02:00,51.83,1
2021-07-01T02:00:00.000+02:00,51.83,1
2021-07-01T02:15:00.000+02:00,51.83,1
2021-07-01T02:30:00.000+02:00,51.83,1
2021-07-01T02:45:00.000+02:00,51.82,1
2021-07-01T03:00:00.000+02:00,51.82,1
2021-07-01T03:15:00.000+02:00,51.82,1
2021-07-01T03:30:00.000+02:00,51.82,1
2021-07-01T03:45:00.000+02:00,51.82,1
2021-07-01T04:00:00.000+02:00,51.82,1
2021-07-01T04:15:00.000+02:00,51.82,1
2021-07-01T04:30:00.000+02:00,51.82,1
2021-07-01T04:45:00.000+02:00,51.82,1
2021-07-01T05:00:00.000+02:00,51.82,1
2021-07-01T05:15:00.000+02:00,51.82,1
2021-07-01T05:30:00.000+02:00,51.82,1
2021-07-01T05:45:00.000+02:00,51.82,1
2021-07-01T06:00:00.000+02:00,51.82,1
2021-07-01T06:15:00.000+02:00,51.82,1
2021-07-01T06:30:00.000+02:00,51.82,1
2021-07-01T06:45:00.000+02:00,51.82,1
2021-07-01T07:00:00.000+02:00,51.82,1
2021-07-01T07:15:00.000+02:00,51.82,1
2021-07-01T07:30:00.000+02:00,51.82,1
2021-07-01T07:45:00.000+02:00,51.82,1
2021-07-01T08:00:00.000+02:00,51.82,1
2021-07-01T08:15:00.000+02:00,51.82,1
2021-07-01T08:30:00.000+02:00,51.82,1
2021-07-01T08:45:00.000+02:00,51.8,1
2021-07-01T09:00:00.000+02:00,51.8,1
2021-07-01T09:15:00.000+02:00,51.8,1
2021-07-01T09:30:00.000+02:00,51.8,1
2021-07-01T09:45:00.000+02:00,51.8,1
2021-07-01T10:00:00.000+02:00,51.8,1
2021-07-01T10:15:00.000+02:00,51.78,1
2021-07-01T10:30:00.000+02:00,51.78,1
2021-07-01T10:45:00.000+02:00,51.78,1
2021-07-01T11:00:00.000+02:00,51.78,1
2021-07-01T11:15:00.000+02:00,51.78,1
2021-07-01T11:30:00.000+02:00,51.78,1
2021-07-01T11:45:00.000+02:00,51.77,1
2021-07-01T12:00:00.000+02:00,51.77,1
2021-07-01T12:15:00.000+02:00,51.77,1
